symbol_x,symbol_y
MT-ND4L,NDUFS2
MT-ND5,NDUFS2
MT-ND4,NDUFS2
MT-CO3,NDUFS2
MT-ND2,NDUFS2
MT-ND3,NDUFS2
NDUFAF4,NDUFS2
NDUFA1,NDUFS2
NDUFS5,NDUFS2
NDUFA8,NDUFS2
UQCRQ,NDUFS2
NDUFB6,NDUFS2
NDUFA11,NDUFS2
NDUFS1,NDUFS2
NDUFB3,NDUFS2
NDUFA5,NDUFS2
NDUFA3,NDUFS2
TIMMDC1,NDUFS2
NDUFB2,NDUFS2
NDUFA13,NDUFS2
COX7C,NDUFS2
UQCRB,NDUFS2
NDUFC1,NDUFS2
E7ENQ6_HUMAN,NDUFS2
COX4I1,NDUFS2
NDUFAB1,NDUFS2
COX6B1,NDUFS2
UQCR11,NDUFS2
NDUFC2-KCTD14,NDUFS2
NDUFA6,NDUFS2
NDUFB1,NDUFS2
ENSP00000497305,NDUFS2
COX7B,NDUFS2
NDUFV1,NDUFS2
ENSP00000498408,NDUFS2
PWWP3A,NDUFS2
FUCA2,FUCA1
SEMA3F,PLXNA1
TYROBP,PLXNA1
KDR,PLXNA1
FARP2,PLXNA1
SEMA3C,PLXNA1
SEMA3A,PLXNA1
NRP1,PLXNA1
RND1,PLXNA1
RHOD,PLXNA1
PLXND1,PLXNA1
SEMA6D,PLXNA1
FES,PLXNA1
RAC1,PLXNA1
PLXNB1,PLXNA1
PLXNA4,PLXNA1
NRP2,PLXNA1
SEMA6C,PLXNA1
TREM2,PLXNA1
SEMA5A,PLXNA1
SEMA3B,PLXNA1
SEMA3F,NRP1
FGF4,NRP1
FGF20,NRP1
FGF22,NRP1
TGFB1,NRP1
HGF,NRP1
FGF6,NRP1
SEMA3G,NRP1
CHL1,NRP1
SEMA6A,NRP1
KDR,NRP1
FGF2,NRP1
FGF10,NRP1
SEMA3C,NRP1
SEMA3A,NRP1
FGF7,NRP1
FGF18,NRP1
FLT1,NRP1
SEMA3D,NRP1
VEGFB,NRP1
FGF5,NRP1
PLXND1,NRP1
FGF8,NRP1
FGF3,NRP1
FYN,NRP1
PLXNB1,NRP1
FGF17,NRP1
PLXNA4,NRP1
NRP2,NRP1
PLXNA2,NRP1
SEMA4A,NRP1
PLXNA3,NRP1
L1CAM,NRP1
FGF9,NRP1
GIPC1,NRP1
PLXNA1,NRP1
FGFR1,NRP1
FGF16,NRP1
SLC2A1,NRP1
ROBO1,NRP1
PDGFC,NRP1
PGF,NRP1
IGHV3-16,NRP1
VEGFC,NRP1
SEMA3B,NRP1
SEMA3E,NRP1
SEMA3F,NRP2
FLT4,NRP2
KDR,NRP2
SEMA3C,NRP2
SEMA3A,NRP2
NRP1,NRP2
FLT1,NRP2
VEGFD,NRP2
PLXND1,NRP2
PLXNB1,NRP2
PLXNA4,NRP2
PLXNA2,NRP2
PLXNA3,NRP2
NRCAM,NRP2
PLXNA1,NRP2
PGF,NRP2
IGHV3-16,NRP2
VEGFC,NRP2
SEMA3B,NRP2
IGHV3-43D,NRP2
SEMA3F,PLXNA3
SEMA3C,PLXNA3
SEMA3A,PLXNA3
NRP1,PLXNA3
RND1,PLXNA3
RHOD,PLXNA3
NRP2,PLXNA3
SEMA3B,PLXNA3
CFTR,PDZK1
AKAP10,PDZK1
SCARB1,PDZK1
SLC9A3R1,PDZK1
SLC9A3,PDZK1
PRKAR2A,PDZK1
PDZK1IP1,PDZK1
EZR,PDZK1
SLC26A3,PDZK1
SLC22A12,PDZK1
CFTR,CANX
EBI3,CANX
HSP90B1,CANX
PPIB,CANX
PDIA3,CANX
CALR,CANX
HSPA5,CANX
TOMM20,CANX
ITPR3,CANX
FUNDC1,CANX
CD79B,CANX
BCAP31,CANX
TMX1,CANX
PACS2,CANX
TAPBP,CANX
EMC1,CANX
PDIA4,CANX
CFTR,TJP1
CDH17,TJP1
CLDN11,TJP1
VCL,TJP1
YBX3,TJP1
VASP,TJP1
TUBA4A,TJP1
ACTN4,TJP1
CDH1,TJP1
CDH3,TJP1
RAPGEF2,TJP1
CLDN16,TJP1
CGN,TJP1
GNA12,TJP1
ESAM,TJP1
CGNL1,TJP1
GJA1,TJP1
GJD2,TJP1
CLDN1,TJP1
CLDN19,TJP1
JAM3,TJP1
CTNNA1,TJP1
BVES,TJP1
TUBA3E,TJP1
MPDZ,TJP1
HCLS1,TJP1
MARVELD2,TJP1
TUBA3D,TJP1
TUBA8,TJP1
CLDN2,TJP1
TUBA1B,TJP1
OCLN,TJP1
KIRREL1,TJP1
CD2AP,TJP1
CLDN7,TJP1
AFDN,TJP1
NPHS2,TJP1
F11R,TJP1
ARHGEF11,TJP1
S100A8,TJP1
GJA8,TJP1
TJAP1,TJP1
SRC,TJP1
CTTN,TJP1
NPHS1,TJP1
TUBAL3,TJP1
IGSF5,TJP1
SHROOM2,TJP1
CLDN3,TJP1
CLDN6,TJP1
CTNND1,TJP1
CLDN14,TJP1
CLDN8,TJP1
JAM2,TJP1
CTNNA2,TJP1
CLDN5,TJP1
CTNNA3,TJP1
CLDN9,TJP1
CLDN4,TJP1
WWTR1,TJP1
PLEKHA7,TJP1
TJP2,TJP1
TUBA1A,TJP1
TUBA1C,TJP1
ACTG1,TJP1
TJP3,TJP1
GJC1,TJP1
PATJ,TJP1
ACTB,TJP1
CTNNB1,TJP1
CDH5,TJP1
DLG4,TJP1
CFTR,YWHAB
TSC2,YWHAB
CDC25B,YWHAB
YWHAH,YWHAB
MAP2K2,YWHAB
YWHAE,YWHAB
ARAF,YWHAB
MAP2K1,YWHAB
YWHAG,YWHAB
DDIT4,YWHAB
MLXIPL,YWHAB
CDC25C,YWHAB
ZFP36L1,YWHAB
SRC,YWHAB
FOXO1,YWHAB
YWHAQ,YWHAB
AKT1S1,YWHAB
BAD,YWHAB
YWHAZ,YWHAB
RAF1,YWHAB
ESR1,YWHAB
MARK3,YWHAB
BRAF,YWHAB
WWTR1,YWHAB
ZFP36,YWHAB
YAP1,YWHAB
ACTB,YWHAB
CFTR,FLNA
RALA,FLNA
ITGB4,FLNA
VCL,FLNA
ITGB8,FLNA
FILIP1,FLNA
TRAF2,FLNA
ITGA2B,FLNA
ITGB7,FLNA
PXN,FLNA
IQGAP1,FLNA
PAK1,FLNA
ITGB6,FLNA
CALM3,FLNA
ITGB5,FLNA
TLN1,FLNA
FLNC,FLNA
GP1BA,FLNA
KCND2,FLNA
CAV1,FLNA
DMD,FLNA
ACTA1,FLNA
RNASEL,FLNA
HSP90AB1,FLNA
AR,FLNA
HSPB7,FLNA
BRCA2,FLNA
FSCN1,FLNA
ARHGAP24,FLNA
ITGB1,FLNA
ITGA4,FLNA
ITGB2,FLNA
CXCR4,FLNA
RHOA,FLNA
ERN1,FLNA
ARRB2,FLNA
MAP2K4,FLNA
CBFB,FLNA
FBLIM1,FLNA
BRCA1,FLNA
CASR,FLNA
FLNB,FLNA
ITGB3,FLNA
TLN2,FLNA
CDC42,FLNA
CFTR,YWHAG
HSPB6,YWHAG
TSC2,YWHAG
CDC25B,YWHAG
YWHAH,YWHAG
YWHAE,YWHAG
HDAC4,YWHAG
LRRK2,YWHAG
CASP2,YWHAG
CDC25C,YWHAG
SFN,YWHAG
TFEB,YWHAG
PI4KB,YWHAG
YWHAB,YWHAG
FOXO1,YWHAG
TH,YWHAG
YWHAQ,YWHAG
YWHAZ,YWHAG
BRAF,YWHAG
WWTR1,YWHAG
YAP1,YWHAG
CFTR,DERL1
DERL2,DERL1
PSMC1,DERL1
FAF2,DERL1
NGLY1,DERL1
AMFR,DERL1
UBXN1,DERL1
RNF139,DERL1
OS9,DERL1
RNF185,DERL1
SEL1L,DERL1
RAD23B,DERL1
VCP,DERL1
RNF5,DERL1
SYVN1,DERL1
TMEM129,DERL1
HM13,DERL1
SELENOS,DERL1
UBE2J2,DERL1
DERL3,DERL1
CFTR,SLC9A3R2
TRIP6,SLC9A3R2
ACTN4,SLC9A3R2
SLC9A3R1,SLC9A3R2
SLC9A3,SLC9A3R2
ADRB2,SLC9A3R2
EZR,SLC9A3R2
SLC26A3,SLC9A3R2
PODXL,SLC9A3R2
LPAR2,SLC9A3R2
RDX,SLC9A3R2
CFTR,YWHAZ
TSC2,YWHAZ
ATXN1,YWHAZ
CDC25B,YWHAZ
YWHAH,YWHAZ
AANAT,YWHAZ
RAP1GAP2,YWHAZ
YWHAE,YWHAZ
TP53,YWHAZ
ERBB2,YWHAZ
CALM3,YWHAZ
MAP2K1,YWHAZ
CALML6,YWHAZ
IRS1,YWHAZ
PRKCE,YWHAZ
YWHAG,YWHAZ
DDIT4,YWHAZ
CALML3,YWHAZ
CDC25C,YWHAZ
GSK3B,YWHAZ
GP1BA,YWHAZ
LIMK1,YWHAZ
FOXO3,YWHAZ
MAPT,YWHAZ
SFN,YWHAZ
MAP3K5,YWHAZ
H3C12,YWHAZ
YWHAB,YWHAZ
FOXO4,YWHAZ
TBC1D4,YWHAZ
FOXO1,YWHAZ
CALML5,YWHAZ
YWHAQ,YWHAZ
ATG16L1,YWHAZ
BAD,YWHAZ
USP8,YWHAZ
ITGB2,YWHAZ
KHSRP,YWHAZ
GP1BB,YWHAZ
SOS1,YWHAZ
XPO1,YWHAZ
RAF1,YWHAZ
DISC1,YWHAZ
BRAF,YWHAZ
CALML4,YWHAZ
WWTR1,YWHAZ
PIK3R1,YWHAZ
CFL1,YWHAZ
TBC1D7,YWHAZ
YAP1,YWHAZ
CBY1,YWHAZ
CTNNB1,YWHAZ
CFTR,VCP
DERL2,VCP
UBOX5,VCP
ZFAND1,VCP
DERL1,VCP
FAF2,VCP
UFD1,VCP
RPS27A,VCP
UBXN4,VCP
NGLY1,VCP
AMFR,VCP
UBXN1,VCP
SPRTN,VCP
UBXN7,VCP
UBXN6,VCP
RNF139,VCP
ASPSCR1,VCP
VCPIP1,VCP
UBXN2A,VCP
RNF31,VCP
OS9,VCP
ANKZF1,VCP
IFT88,VCP
YOD1,VCP
NPLOC4,VCP
HSP90AA1,VCP
SEL1L,VCP
UBE4B,VCP
SVIP,VCP
DCTN1,VCP
HSP90AB1,VCP
UBXN11,VCP
UBXN10,VCP
HDAC6,VCP
SYVN1,VCP
ATXN3L,VCP
TMEM129,VCP
RHBDD1,VCP
VCPKMT,VCP
FAF1,VCP
PLAA,VCP
HM13,VCP
SELENOS,VCP
UBXN2B,VCP
UBE2J2,VCP
UBE4A,VCP
UBA52,VCP
IFT74,VCP
CUL2,VCP
NSFL1C,VCP
SELENOK,VCP
TTC26,VCP
HSF1,VCP
HSPA8,VCP
UBC,VCP
UBB,VCP
LTN1,VCP
UBXN8,VCP
PTGES3,VCP
ATXN3,VCP
CFTR,KCNJ1
CFTR,SLC9A3R1
PAG1,SLC9A3R1
PDGFRB,SLC9A3R1
SLC9A3,SLC9A3R1
EGFR,SLC9A3R1
ADRB2,SLC9A3R1
SLC34A1,SLC9A3R1
HSP90AA1,SLC9A3R1
EZR,SLC9A3R1
PDZK1,SLC9A3R1
NF2,SLC9A3R1
SLC26A3,SLC9A3R1
MSN,SLC9A3R1
HSP90AB1,SLC9A3R1
PTEN,SLC9A3R1
PODXL,SLC9A3R1
SLC34A2,SLC9A3R1
SLC26A6,SLC9A3R1
TBC1D10A,SLC9A3R1
SLC9A3R2,SLC9A3R1
SLC34A3,SLC9A3R1
PLCB3,SLC9A3R1
PHLPP2,SLC9A3R1
TRPC4,SLC9A3R1
CTNNB1,SLC9A3R1
RDX,SLC9A3R1
DLG4,SLC9A3R1
CFTR,RNF5
DERL1,RNF5
AMFR,RNF5
RNF185,RNF5
UBE2J1,RNF5
CFTR,USP10
SNX3,USP10
TP53,USP10
G3BP2,USP10
PCNA,USP10
G3BP1,USP10
UBC,USP10
CFTR,GOPC
GOLGA3,GOPC
RHOQ,GOPC
STX6,GOPC
CD46,GOPC
ENSP00000487717,GOPC
CFTR,EZR
CLIC5,EZR
VCL,EZR
MYH9,EZR
CDC37,EZR
VASP,EZR
RIPOR2,EZR
SLC9A3R1,EZR
SLC9A1,EZR
ICAM1,EZR
IQGAP1,EZR
EGFR,EZR
PDPN,EZR
VCAM1,EZR
SDC2,EZR
PRKACA,EZR
PRX,EZR
FES,EZR
FSCN2,EZR
HSP90AA1,EZR
PLS1,EZR
EPB41L1,EZR
PPL,EZR
PDZK1,EZR
NF2,EZR
EPB41,EZR
MSN,EZR
ADCY10,EZR
L1CAM,EZR
PRKACB,EZR
HSP90AB1,EZR
PRKACG,EZR
GRXCR2,EZR
AHNAK,EZR
PODXL,EZR
PTGFRN,EZR
GRXCR1,EZR
MYO7A,EZR
XIRP2,EZR
TPRN,EZR
DCC,EZR
CD44,EZR
SLC9A3R2,EZR
ICAM2,EZR
TWF1,EZR
ACTG1,EZR
ACTB,EZR
RDX,EZR
MYO1C,EZR
SELL,EZR
FAS,EZR
SPN,EZR
CYP51A1,ERG28
MSMO1,ERG28
USP28,TP53BP1
MAD2L2,TP53BP1
RIF1,TP53BP1
H4C6,TP53BP1
H3-3B,TP53BP1
TOPBP1,TP53BP1
HDAC4,TP53BP1
NBN,TP53BP1
RB1,TP53BP1
TP53,TP53BP1
RPS27A,TP53BP1
ATM,TP53BP1
NUDT16L1,TP53BP1
RNF168,TP53BP1
H2BC4,TP53BP1
H2AC20,TP53BP1
H3C13,TP53BP1
KPNA4,TP53BP1
H3-5,TP53BP1
H4C11,TP53BP1
H2BC7,TP53BP1
H2BC12,TP53BP1
H3C12,TP53BP1
XRCC6,TP53BP1
H3-4,TP53BP1
H3C14,TP53BP1
H2AC18,TP53BP1
H3C10,TP53BP1
RNF8,TP53BP1
SCAI,TP53BP1
MDC1,TP53BP1
H2BC10,TP53BP1
H4C2,TP53BP1
H3C4,TP53BP1
H4C3,TP53BP1
RAD50,TP53BP1
CHEK2,TP53BP1
DYNLL1,TP53BP1
SPOP,TP53BP1
PAXIP1,TP53BP1
H3C15,TP53BP1
UBA52,TP53BP1
BRCA1,TP53BP1
UIMC1,TP53BP1
NUDT16,TP53BP1
H2AX,TP53BP1
UBC,TP53BP1
H4-16,TP53BP1
H2BC8,TP53BP1
H4C15,TP53BP1
H4C14,TP53BP1
H2AC19,TP53BP1
H4C7,TP53BP1
UBB,TP53BP1
H4C1,TP53BP1
H4C4,TP53BP1
H4C12,TP53BP1
H3C1,TP53BP1
H4C13,TP53BP1
H4C9,TP53BP1
H3C11,TP53BP1
H3C7,TP53BP1
H3C8,TP53BP1
H3C3,TP53BP1
H4C5,TP53BP1
H3C2,TP53BP1
H4C8,TP53BP1
H3C6,TP53BP1
H2BC6,TP53BP1
H3-2,TP53BP1
USP28,CLSPN
MCM5,CLSPN
RBX1,CLSPN
POLE2,CLSPN
RPA3,CLSPN
GINS2,CLSPN
RPA1,CLSPN
BRIP1,CLSPN
TOPBP1,CLSPN
TIPIN,CLSPN
MCM4,CLSPN
ELOB,CLSPN
GINS1,CLSPN
MCM6,CLSPN
MCM2,CLSPN
GINS4,CLSPN
LRR1,CLSPN
MCM7,CLSPN
RAD9A,CLSPN
POLE,CLSPN
ATRIP,CLSPN
WDHD1,CLSPN
BTRC,CLSPN
RPA2,CLSPN
CHEK1,CLSPN
CDC7,CLSPN
GINS3,CLSPN
CDC45,CLSPN
CUL2,CLSPN
MCM10,CLSPN
PRIMPOL,CLSPN
TIMELESS,CLSPN
ELOC,CLSPN
RHNO1,CLSPN
MCM3,CLSPN
USP28,UBB
PSMA4,UBB
OTUD5,UBB
PSMC4,UBB
OTUB2,UBB
PSMD8,UBB
CDC34,UBB
RBX1,UBB
PSMA3,UBB
NFKBIA,UBB
BIRC7,UBB
PSMD7,UBB
NOD1,UBB
PSMA2,UBB
CDKN1B,UBB
USP5,UBB
SKP1,UBB
TRIM23,UBB
H4C6,UBB
NEDD8,UBB
TSG101,UBB
TRIM21,UBB
USP30,UBB
MDM2,UBB
REV1,UBB
PSMB7,UBB
RNF38,UBB
USP2,UBB
BARD1,UBB
PSMC1,UBB
UBE2K,UBB
PSMA6,UBB
USP14,UBB
PSMD11,UBB
ANAPC5,UBB
KMT2C,UBB
PSMB1,UBB
SMURF2,UBB
UBE2R2,UBB
STAM2,UBB
LNX1,UBB
CBL,UBB
RBBP5,UBB
UBE2S,UBB
PSMD3,UBB
KLF1,UBB
RAD18,UBB
ZAP70,UBB
IDE,UBB
CDK2,UBB
PSMB6,UBB
PSMA5,UBB
RPS27A,UBB
SKP2,UBB
USP15,UBB
USP12,UBB
OTULIN,UBB
UCHL1,UBB
UBE2L6,UBB
FANCD2,UBB
ZFAND2B,UBB
PSMB4,UBB
AMFR,UBB
H2AC8,UBB
WDR48,UBB
PSMD1,UBB
PSMD2,UBB
PSMC5,UBB
FANCI,UBB
CKS1B,UBB
UBA6,UBB
ANAPC2,UBB
RNF31,UBB
UBE2N,UBB
TNIP1,UBB
RNF168,UBB
TNIP2,UBB
H2BC4,UBB
TRIM25,UBB
CUL1,UBB
YOD1,UBB
RLIM,UBB
HGS,UBB
NPLOC4,UBB
UBA7,UBB
H3C13,UBB
UBA1,UBB
ANAPC1,UBB
UBE2V1,UBB
HUWE1,UBB
ASH2L,UBB
RNF13,UBB
NBR1,UBB
USP1,UBB
USP7,UBB
TMEM189-UBE2V1,UBB
UBQLN2,UBB
DPY30,UBB
H4C11,UBB
ERCC6,UBB
PSMD12,UBB
CDC16,UBB
RBCK1,UBB
UBE2C,UBB
H2BC7,UBB
H2BC12,UBB
WDR5,UBB
H2AC13,UBB
VCP,UBB
H2AC11,UBB
H3C12,UBB
CD2AP,UBB
DNMT1,UBB
H2AC17,UBB
ZRANB1,UBB
MINDY1,UBB
PSMB5,UBB
PRKN,UBB
MDM4,UBB
TAB2,UBB
USP21,UBB
ZUP1,UBB
PSMD4,UBB
H2BC21,UBB
H3C14,UBB
H2AC18,UBB
H3C10,UBB
MYO6,UBB
BTRC,UBB
PSMA7,UBB
UBE2A,UBB
STAMBPL1,UBB
PSMB2,UBB
UBE2D1,UBB
CDC26,UBB
UBQLN1,UBB
HDAC6,UBB
STAM,UBB
UCHL3,UBB
H2BC10,UBB
H4C2,UBB
H3C4,UBB
H2AC6,UBB
H4C3,UBB
VPS36,UBB
TDP2,UBB
OPTN,UBB
PCNA,UBB
DDX58,UBB
ARIH1,UBB
ATXN3L,UBB
RABGEF1,UBB
TP53BP1,UBB
SQSTM1,UBB
RNF216,UBB
PICALM,UBB
CDC23,UBB
FZR1,UBB
USP8,UBB
UBE2G1,UBB
PLAA,UBB
SH3KBP1,UBB
USP34,UBB
DOT1L,UBB
UBE2D2,UBB
NEDD4L,UBB
H3C15,UBB
PSMD14,UBB
UBA52,UBB
PSMC2,UBB
CYLD,UBB
ANAPC7,UBB
PSMD13,UBB
MAVS,UBB
USP46,UBB
TOM1,UBB
PSMA1,UBB
PSMD6,UBB
ANAPC13,UBB
UIMC1,UBB
NEDD4,UBB
RNF4,UBB
ANAPC4,UBB
WWP1,UBB
UBE2V2,UBB
UBR5,UBB
H2AX,UBB
CDC27,UBB
KMT2A,UBB
ANAPC15,UBB
GGA3,UBB
UBC,UBB
H4-16,UBB
OTUB1,UBB
MYCBP2,UBB
H2BC8,UBB
MINDY2,UBB
UBL7,UBB
H4C15,UBB
POLI,UBB
H4C14,UBB
OTUD7B,UBB
RAD23A,UBB
JOSD2,UBB
H2AC19,UBB
H2BC11,UBB
BIRC2,UBB
ANAPC16,UBB
ANAPC10,UBB
ADRM1,UBB
H4C1,UBB
H4C4,UBB
H4C12,UBB
H3C1,UBB
H4C13,UBB
PSMC3,UBB
CCNA2,UBB
H4C9,UBB
TNFAIP3,UBB
H2AC15,UBB
H2AC16,UBB
H3C11,UBB
PSMB3,UBB
IKBKG,UBB
H2AC4,UBB
H3C7,UBB
H3C8,UBB
H3C3,UBB
H4C5,UBB
H3C2,UBB
PSMC6,UBB
H4C8,UBB
H3C6,UBB
H2BC6,UBB
UBE2L5,UBB
ATXN3,UBB
IFIH1,UBB
CBLB,UBB
H3-2,UBB
ITCH,UBB
USP28,MYC
TFAP2C,MYC
AURKA,MYC
KAT2A,MYC
TBP,MYC
SKP1,MYC
NMI,MYC
PIN1,MYC
CCNT1,MYC
SMAD2,MYC
YY1,MYC
EP300,MYC
EPAS1,MYC
KAT2B,MYC
MXD1,MYC
DNMT3A,MYC
CDR2,MYC
TP53,MYC
SKP2,MYC
MYCN,MYC
ERCC3,MYC
IGF2BP1,MYC
HDAC3,MYC
BIN1,MYC
NCL,MYC
RUVBL1,MYC
EZH2,MYC
CUL1,MYC
SP1,MYC
MXI1,MYC
SMAD3,MYC
HSP90AA1,MYC
KAT5,MYC
SMARCB1,MYC
SMARCA4,MYC
E2F1,MYC
ANXA2,MYC
WDR5,MYC
MAX,MYC
TRRAP,MYC
KDM5B,MYC
CHUK,MYC
HDAC1,MYC
ZBTB17,MYC
EP400,MYC
MYCBP,MYC
DOT1L,MYC
KDM1A,MYC
CDCA7L,MYC
NCOR2,MYC
AMOTL1,MYC
ESR1,MYC
BRCA1,MYC
ZNF346,MYC
PARP10,MYC
HIF1A,MYC
TJP2,MYC
MYCBP2,MYC
PFDN5,MYC
RUVBL2,MYC
FBXW7,MYC
RPL11,MYC
EYA1,MYC
UBE3A,MYC
TFAP2A,MYC
USP28,UBC
PSMA4,UBC
OTUD5,UBC
PSMC4,UBC
OTUB2,UBC
PSMD8,UBC
CDC34,UBC
RBX1,UBC
PSMA3,UBC
NFKBIA,UBC
BIRC7,UBC
PSMD7,UBC
STUB1,UBC
UBE2D4,UBC
NOD1,UBC
PSMA2,UBC
CDKN1B,UBC
USP5,UBC
SKP1,UBC
TRIM23,UBC
H4C6,UBC
TRAF2,UBC
NEDD8,UBC
TSG101,UBC
TRIM21,UBC
VHL,UBC
USP30,UBC
MDM2,UBC
REV1,UBC
PSMB7,UBC
RNF38,UBC
RIPK1,UBC
USP2,UBC
BARD1,UBC
PSMC1,UBC
UBE2K,UBC
PSMA6,UBC
USP14,UBC
PSMD11,UBC
ANAPC5,UBC
KMT2C,UBC
PSMB1,UBC
SMURF2,UBC
UFD1,UBC
UBE2R2,UBC
BIRC3,UBC
STAM2,UBC
LNX1,UBC
CBL,UBC
RBBP5,UBC
UBE2S,UBC
PSMD3,UBC
KLF1,UBC
RAD18,UBC
ZAP70,UBC
UBE2B,UBC
IDE,UBC
CDK2,UBC
PSMB6,UBC
PSMA5,UBC
RPS27A,UBC
SKP2,UBC
EGFR,UBC
USP15,UBC
USP12,UBC
OTULIN,UBC
UCHL1,UBC
UBE2L6,UBC
FANCD2,UBC
ZFAND2B,UBC
PSMB4,UBC
AMFR,UBC
DCUN1D1,UBC
SPRTN,UBC
H2AC8,UBC
WDR48,UBC
PSMD1,UBC
PSMD2,UBC
PSMC5,UBC
FANCI,UBC
CKS1B,UBC
UBA6,UBC
ANAPC2,UBC
RNF31,UBC
UBE2N,UBC
USP9X,UBC
TNIP1,UBC
RNF168,UBC
TNIP2,UBC
H2BC4,UBC
UBE2O,UBC
TRIM25,UBC
CUL1,UBC
YOD1,UBC
RLIM,UBC
HGS,UBC
NPLOC4,UBC
UBA7,UBC
H3C13,UBC
UBE2G2,UBC
UBA1,UBC
ANAPC1,UBC
UBE2V1,UBC
HUWE1,UBC
ASH2L,UBC
RNF13,UBC
NBR1,UBC
USP1,UBC
USP7,UBC
TMEM189-UBE2V1,UBC
UBQLN2,UBC
DPY30,UBC
H4C11,UBC
ERCC6,UBC
PSMD12,UBC
CDC16,UBC
RBCK1,UBC
UBE2C,UBC
H2BC7,UBC
H2BC12,UBC
UBE2D3,UBC
ANAPC11,UBC
RAD23B,UBC
WDR5,UBC
H2AC13,UBC
VCP,UBC
H2AC11,UBC
H3C12,UBC
CD2AP,UBC
DNMT1,UBC
H2AC17,UBC
ZRANB1,UBC
FAN1,UBC
MTOR,UBC
SMURF1,UBC
MINDY1,UBC
PSMB5,UBC
PRKN,UBC
MDM4,UBC
UCHL5,UBC
TAB2,UBC
USP21,UBC
ZUP1,UBC
PSMD4,UBC
H2BC21,UBC
H3C14,UBC
H2AC18,UBC
H3C10,UBC
MYO6,UBC
BTRC,UBC
PSMA7,UBC
UBE2A,UBC
EPS15,UBC
STAMBPL1,UBC
POLH,UBC
CDC20,UBC
PSMB2,UBC
UBE2D1,UBC
CDC26,UBC
CUL4A,UBC
UBQLN1,UBC
HDAC6,UBC
STAM,UBC
UCHL3,UBC
H2BC10,UBC
H4C2,UBC
H3C4,UBC
H2AC6,UBC
H4C3,UBC
VPS36,UBC
TDP2,UBC
OPTN,UBC
PCNA,UBC
DDX58,UBC
ARIH1,UBC
ATXN3L,UBC
RABGEF1,UBC
TP53BP1,UBC
SQSTM1,UBC
RNF216,UBC
PICALM,UBC
STAMBP,UBC
CDC23,UBC
FZR1,UBC
USP8,UBC
UBE2G1,UBC
PLAA,UBC
SH3KBP1,UBC
USP34,UBC
DOT1L,UBC
SHARPIN,UBC
UBE2D2,UBC
NEDD4L,UBC
FAAP20,UBC
H3C15,UBC
PSMD14,UBC
UBA52,UBC
PSMC2,UBC
CYLD,UBC
ANAPC7,UBC
PSMD13,UBC
TNF,UBC
MAVS,UBC
EPN1,UBC
USP46,UBC
TOM1,UBC
CUL2,UBC
PSMA1,UBC
PSMD6,UBC
ANAPC13,UBC
UIMC1,UBC
NEDD4,UBC
RNF4,UBC
ANAPC4,UBC
WWP1,UBC
UBE2V2,UBC
UBR5,UBC
TRAF6,UBC
H2AX,UBC
CDC27,UBC
KMT2A,UBC
ANAPC15,UBC
HIF1A,UBC
GGA3,UBC
H4-16,UBC
OTUB1,UBC
MYCBP2,UBC
H2BC8,UBC
MINDY2,UBC
USP10,UBC
UBL7,UBC
H4C15,UBC
POLI,UBC
H4C14,UBC
OTUD7B,UBC
RAD23A,UBC
JOSD2,UBC
UBE2E3,UBC
H2AC19,UBC
H2BC11,UBC
BIRC2,UBC
ANAPC16,UBC
ELOC,UBC
ANAPC10,UBC
UBB,UBC
ADRM1,UBC
H4C1,UBC
H4C4,UBC
H4C12,UBC
H3C1,UBC
H4C13,UBC
PSMC3,UBC
CCNA2,UBC
H4C9,UBC
TNFAIP3,UBC
H2AC15,UBC
H2AC16,UBC
H3C11,UBC
PSMB3,UBC
IKBKG,UBC
H2AC4,UBC
H3C7,UBC
H3C8,UBC
H3C3,UBC
H4C5,UBC
H3C2,UBC
PSMC6,UBC
UBAP1,UBC
H4C8,UBC
H3C6,UBC
H2BC6,UBC
UBE2L5,UBC
UBE2T,UBC
ATXN3,UBC
IFIH1,UBC
CBLB,UBC
H3-2,UBC
ITCH,UBC
SNCA,UBC
USP28,FBXW7
CDC34,FBXW7
RBX1,FBXW7
SKP1,FBXW7
CCNE1,FBXW7
FBXW11,FBXW7
SKP2,FBXW7
FBXO4,FBXW7
CCT3,FBXW7
CUL1,FBXW7
FBXO2,FBXW7
PRKN,FBXW7
BTRC,FBXW7
JUN,FBXW7
DISC1,FBXW7
ACVR1,FBXW7
FLI1,FBXW7
MYC,FBXW7
CTNNB1,FBXW7
NOTCH1,FBXW7
USP28,RPS27A
PSMA4,RPS27A
OTUD5,RPS27A
PSMC4,RPS27A
DIMT1,RPS27A
OTUB2,RPS27A
PSMD5,RPS27A
PSMD8,RPS27A
CDC34,RPS27A
XBP1,RPS27A
EIF3D,RPS27A
RBX1,RPS27A
PSMA3,RPS27A
NFKBIA,RPS27A
BIRC7,RPS27A
PSMD7,RPS27A
EIF3E,RPS27A
FBL,RPS27A
RPL18A,RPS27A
NOD1,RPS27A
PSMA2,RPS27A
SEC61B,RPS27A
EDF1,RPS27A
UTP18,RPS27A
RPL19,RPS27A
CDKN1B,RPS27A
KRR1,RPS27A
USP5,RPS27A
FANCE,RPS27A
RPS12,RPS27A
BYSL,RPS27A
SKP1,RPS27A
TRIM23,RPS27A
RRP9,RPS27A
SEC61A1,RPS27A
